Timestamp,Streamer,Viewers,Language,Game,Tags,First Message Sent,First Message Timestamp,First Reply,First Reply Timestamp,Second Message Sent,Second Reply,Second Reply Timestamp,Socials,Abandoned,Timeout
2025-03-26 18:56:45,VALORANT_EMEA,12896,en,VALORANT,"['Esports', 'English', 'VALORANT', 'VCT', 'VALORANTEurope', 'VCTEMEA']"
2025-03-26 18:57:21,MRLUST,501,en,Fortnite,"['xqc', 'kaicenat', 'ASMR', 'English', 'Fortnite', 'KingsLeague', 'Asmongold', 'valorant', 'minecraft', 'dota2']"
