Timestamp,Streamer,Viewers,Language,Game,Tags,First Message Sent,First Message Timestamp,First Reply,First Reply Timestamp,Second Message Sent,Second Reply,Second Reply Timestamp,Socials,Abandoned
2025-03-26 16:08:29,VALORANT_EMEA,9159,en,VALORANT,"['Esports', 'English', 'VALORANT', 'VCT', 'VALORANTEurope', 'VCTEMEA']"
2025-03-26 16:08:29,Subroza,3177,en,VALORANT,"['English', 'French', 'valorant', 'radiant', 'Subroza', 'pro', 'professional', 'ranked']"
